pair_name,class_or_text_index,text_cosine,text_angle_deg,text_shift_norm
case_B__VS__case_A,109,0.9483372569084167,18.497543779950572,0.32144343852996826
case_B__VS__case_A,110,0.9460717439651489,18.902408102291826,0.3284153938293457
case_B__VS__case_A,111,0.9651045203208923,15.180751952696745,0.26417961716651917
case_B__VS__case_A,112,0.9498087167739868,18.229938892622936,0.3168322443962097
case_B__VS__case_A,113,0.9492140412330627,18.33854266694505,0.3187035918235779
case_B__VS__case_A,114,0.9508517384529114,18.037929844804477,0.3135227859020233
case_B__VS__case_A,115,0.9279577136039734,21.881334644586637,0.37958523631095886
case_B__VS__case_A,116,0.958874523639679,16.4889435965372,0.2867947518825531
case_B__VS__case_A,117,0.9441353678703308,19.241943812744505,0.334259033203125
case_B__VS__case_A,118,0.8931892514228821,26.72321618764198,0.4621925354003906
case_B__VS__case_A,119,0.9595438838005066,16.353279602007998,0.2844507098197937
case_B__VS__case_A,120,0.9614425301551819,15.962367516962939,0.27769625186920166
case_B__VS__case_A,121,0.9353153109550476,20.72085454042323,0.3596799075603485
case_B__VS__case_A,122,0.963204562664032,15.591049900318447,0.27127641439437866
case_B__VS__case_A,123,0.9213125109672546,22.881277376777472,0.39670512080192566
case_B__VS__case_A,124,0.9421603083610535,19.58242449774223,0.34011682868003845
case_B__VS__case_A,125,0.9538706541061401,17.47068994343373,0.30374136567115784
case_B__VS__case_A,126,0.9750097393989563,12.836056584193296,0.22356344759464264
case_B__VS__case_A,127,0.9724109172821045,13.489934226252263,0.2349003553390503
case_B__VS__case_A,128,0.9485378861427307,18.46127715670616,0.32081833481788635
case_B__VS__case_A,129,0.9361386895179749,20.58710631460359,0.35738298296928406
case_B__VS__case_A,130,0.9013906717300415,25.6585287827349,0.4440929889678955
case_B__VS__case_A,131,0.9332956671714783,21.04548023210661,0.36525148153305054
case_B__VS__case_A,132,0.9504551291465759,18.111173138917323,0.3147849142551422
case_B__VS__case_A,133,0.9600028991699219,16.25961144706488,0.2828325033187866
case_B__VS__case_A,134,0.9563992023468018,16.981481651453898,0.2952989637851715
case_B__VS__case_A,135,0.9475382566452026,18.641299032039363,0.32391974329948425
case_B__VS__case_A,136,0.9528040289878845,17.67311676534923,0.3072330057621002
case_B__VS__case_A,137,0.947425901889801,18.661428099501368,0.3242660164833069
case_B__VS__case_A,138,0.9448513984680176,19.117067284186092,0.3321101665496826
case_B__VS__case_A,139,0.9400907754898071,19.93319344217623,0.3461480736732483
case_B__VS__case_A,140,0.9484570622444153,18.475895503855533,0.32107001543045044
case_B__VS__case_A,141,0.9562925100326538,17.00239965790306,0.295661062002182
case_B__VS__case_A,142,0.9512904286384583,17.956578960362325,0.312120258808136
case_B__VS__case_A,143,0.9490113258361816,18.375422277972753,0.319339394569397
case_B__VS__case_A,144,0.9459948539733887,18.9160023257637,0.3286493420600891
case_B__VS__case_A,145,0.9617904424667358,15.889721114037343,0.2764405310153961
case_B__VS__case_A,146,0.9452106952667236,19.05410875879232,0.3310266435146332
case_B__VS__case_A,147,0.9346223473548889,20.832782036962055,0.36160072684288025
case_B__VS__case_A,148,0.9418757557868958,19.63101063436559,0.34095221757888794
case_B__VS__case_A,149,0.9570088386535645,16.861473773888168,0.29322779178619385
case_B__VS__case_A,150,0.9608679413795471,16.081645550649384,0.27975744009017944
case_B__VS__case_A,151,0.9477292895317078,18.607026068592255,0.32332926988601685
case_B__VS__case_A,152,0.9229788184165955,22.6344750333833,0.3924824893474579
case_B__VS__case_A,153,0.9090821146965027,24.621186816775158,0.4264226257801056
case_B__VS__case_A,154,0.9398707747459412,19.970133966561775,0.346783310174942
case_B__VS__case_A,155,0.9541711807250977,17.413243731802563,0.30274996161460876
case_B__VS__case_A,156,0.9359225034713745,20.622303520201747,0.3579872250556946
case_B__VS__case_A,157,0.9441009759902954,19.247922170802767,0.33436229825019836
case_B__VS__case_A,158,0.9527262449264526,17.68779105028522,0.30748623609542847
case_B__VS__case_A,159,0.9690927863121033,14.282114803320258,0.2486247718334198
case_B__VS__case_A,160,0.8927525281906128,26.778807409679665,0.4631359577178955
case_B__VS__case_A,161,0.9369633793830872,20.452306657082698,0.35506805777549744
case_B__VS__case_A,162,0.9684873819351196,14.422050088566554,0.25104838609695435
case_B__VS__case_A,163,0.9659950137138367,14.984676062487246,0.26078739762306213
case_B__VS__case_A,164,0.9735466241836548,13.208096644064533,0.2300148904323578
case_B__VS__case_A,165,0.9637441039085388,15.475614631881298,0.26928043365478516
case_B__VS__case_A,166,0.9580443501472473,16.655708002487984,0.2896747589111328
case_B__VS__case_A,167,0.9735745191574097,13.201099878152469,0.22989365458488464
case_B__VS__case_A,168,0.9498941898345947,18.214277802545713,0.3165617883205414
case_B__VS__case_A,169,0.8955129384994507,26.42560868179546,0.4571368396282196
case_B__VS__case_A,170,0.9534465670585632,17.551445031833584,0.30513402819633484
case_B__VS__case_A,171,0.9549520611763,17.263111122379282,0.3001602590084076
case_B__VS__case_A,172,0.9467512369155884,18.781861059075656,0.3263396918773651
case_B__VS__case_A,173,0.9596229195594788,16.337188545625636,0.2841731905937195
case_B__VS__case_A,174,0.964324414730072,15.350511621809645,0.2671167552471161
case_B__VS__case_A,175,0.9528142809867859,17.671181803503845,0.3071994185447693
case_B__VS__case_A,176,0.9642173647880554,15.373664095447834,0.2675169110298157
case_B__VS__case_A,177,0.9192328453063965,23.185814407664047,0.4019133746623993
case_B__VS__case_A,178,0.971066415309906,13.816291659389615,0.24055643379688263
case_B__VS__case_A,179,0.9404677152633667,19.86974800922635,0.34505754709243774
case_B__VS__case_A,180,0.961299479007721,15.992144286492527,0.2782106101512909
case_B__VS__case_A,181,0.9678788781166077,14.561375191746977,0.25346067547798157
case_B__VS__case_A,182,0.9190013408660889,23.219481294058703,0.4024888575077057
case_B__VS__case_A,183,0.9363359212875366,20.554944761860522,0.3568305969238281
case_B__VS__case_A,184,0.9528971910476685,17.655525818488073,0.30692946910858154
case_B__VS__case_A,185,0.9454137086868286,19.01844659504656,0.3304128348827362
case_B__VS__case_A,186,0.8948218822479248,26.51443970314005,0.45864614844322205
case_B__VS__case_A,187,0.929165780544281,21.694853366901118,0.3763883709907532
case_B__VS__case_A,188,0.9632898569107056,15.572856671145335,0.270961731672287
case_B__VS__case_A,189,0.9540186524391174,17.44242270143299,0.30325329303741455
case_B__VS__case_A,190,0.9562875628471375,17.003368993106392,0.29567691683769226
case_B__VS__case_A,191,0.9471912980079651,18.703391515133838,0.32498782873153687
case_B__VS__case_A,192,0.951869785785675,17.848593369124035,0.31025901436805725
case_B__VS__case_A,193,0.9462135434150696,18.87731308953873,0.32798317074775696
case_B__VS__case_A,194,0.9226289391517639,22.68650767501445,0.393373042345047
case_B__VS__case_A,195,0.9708769917488098,13.861665572188285,0.24134209752082825
case_B__VS__case_A,196,0.8930695056915283,26.738469472283747,0.462451308965683
case_B__VS__case_A,197,0.9469953179359436,18.738376850560428,0.3255912959575653
case_B__VS__case_A,198,0.955028772354126,17.248294251032064,0.2999039590358734
case_B__VS__case_A,199,0.9250915050506592,22.317842785397552,0.38706183433532715
case_B__VS__case_A,200,0.9602469205856323,16.209601273289053,0.28196874260902405
case_B__VS__case_A,201,0.9131595492362976,24.054303976012918,0.41675040125846863
case_B__VS__case_A,202,0.9583799242973328,16.588494419757225,0.28851401805877686
case_B__VS__case_A,203,0.9631113409996033,15.61091039521291,0.27162036299705505
case_B__VS__case_A,204,0.967387855052948,14.67285770746496,0.2553909420967102
case_B__VS__case_A,205,0.9484398365020752,18.479009623213503,0.3211233913898468
